日期,计划购电量/kWh,计划购电费/元,紧急购电量/kWh,紧急购电费/元,弃电量/kWh,日初储电量/kWh,日末储电量/kWh
2025-09-28,64676.03986754115,39783.5476115073,2588.636563403303,17620.003560542726,0.29703333334689574,6000.0,6000.0
2025-09-29,69081.10092628602,43171.37087418501,78.3207859444519,522.5891868484739,2409.6729148491236,6000.0,6000.0
2025-09-30,67339.72543722564,42261.17483251094,2106.259208027793,12928.665954513428,95.1542291666791,6000.0,6000.0
2025-10-01,60051.67953888889,35924.57543946183,449.5679130000052,3136.1857610880234,6898.145439506185,6000.0,6000.0
2025-10-02,67192.25595224623,40565.75528719724,157.71953527778356,1100.2514780978079,11937.950986796986,6000.0,6000.0
2025-10-03,28269.91332222222,14038.727425460831,657.9709000000065,3799.411932075034,18079.53621035666,6000.0,6000.0
2025-10-04,30526.69840468107,15474.613697005305,239.46543333333992,1328.9591350083604,14708.093710373805,6000.0,6000.0
2025-10-05,66745.06447695472,40031.59636788568,523.6893327222319,3653.2567850702653,8972.013696210577,6000.0,6000.0
2025-10-06,57645.02095694444,35187.11205473639,3589.2837509583414,23839.538673248862,1.068116666674097,6000.0,6000.0
2025-10-07,60152.27506666667,36042.64873008472,1927.2922847916748,13000.793920042492,244.62155000001363,6000.0,6000.0
2025-10-08,58336.17488333333,35399.59909614903,1943.5787168611182,12977.851613025028,0.7397333333422083,6000.0,6000.0
2025-10-09,68483.66666963306,41696.20199724255,234.9931380000051,1639.312130688024,9178.398508830598,6000.0,6000.0
2025-10-10,30876.175734722223,15858.343385451528,292.2850027777839,1593.3521963555863,18821.511608676276,6000.0,6000.0
2025-10-11,30535.779140277773,15629.580651660137,350.88457361111966,2144.957398484764,13772.392082407416,6000.0,6000.0
2025-10-12,62253.758416666664,37536.87418967555,1741.072281888905,11859.306084222295,1605.7916314643473,6000.0,6000.0
2025-10-13,64275.27429897119,38943.02348011182,686.4958363888932,4050.957609584348,3845.5081021605,6000.0,6000.0
2025-10-14,67730.75662901234,41134.36579410725,902.1349791111152,5012.829453120795,3790.397880041156,6000.0,6000.0
2025-10-15,69997.7978193587,42607.36260303344,194.63624983333926,1357.782478837363,4163.442852211941,6000.0,6000.0
2025-10-16,66569.45772398834,40827.480987124596,839.8579408333482,5020.7403946480745,230.13799703362284,6000.0,6000.0
2025-10-17,29429.03810138889,14786.230713030975,1487.2865986111149,8941.310683339598,11872.12538333334,6000.0,6000.0
2025-10-18,31435.91417361111,16387.755674848195,380.41010200000517,1680.8885362940234,12699.726740277783,6000.0,6000.0
2025-10-19,68444.28642376543,42198.98318065428,226.6683967222302,1581.2387355342546,563.2664703360869,6000.0,6000.0
2025-10-20,72607.74352923525,44884.33883690245,149.1071878888967,1040.1717427129277,4210.108434413589,6000.0,6000.0
2025-10-21,71329.25297275378,43493.17606373776,841.47990883334,4600.6686695577455,1485.8190019718845,6000.0,6000.0
2025-10-22,68351.81156558642,42211.51719055703,1248.6391418055678,8589.764457949294,19.77689861112706,6000.0,6000.0
2025-10-23,78639.20158333333,48278.571044059856,879.1540456666772,6088.925257765549,12618.107140877924,6000.0,6000.0
2025-10-24,31875.189525651578,16469.99961265915,645.0214672222303,4094.1888725786484,10930.700566666676,6000.0,6000.0
2025-10-25,31523.21685342935,16269.288139182203,603.0242888888988,3788.6746114250423,9654.214383882038,6000.0,6000.0
2025-10-26,72975.64137633744,44719.95895024327,850.0760940833446,5896.4558675367525,5575.183569924567,6000.0,6000.0
2025-10-27,66593.7645720679,41143.05459622497,1764.1559021111218,12031.554268677828,865.2235761316977,6000.0,6000.0
2025-10-28,66324.66546167695,40949.257755022205,3410.3852823230577,23147.049637464705,53.39748750001184,6000.0,6000.0
2025-10-29,74991.33632095833,46108.66893386667,417.05356855556454,2909.3656942435946,1704.2270503822133,6000.0,6000.0
2025-10-30,65223.08218497942,40293.235850784666,3337.7057076229535,22637.829279752965,0.032083333345401144,6000.0,6000.0
2025-10-31,33179.157018312755,17460.00792423793,183.16953333334268,1081.4224227250365,6249.913235185195,6000.0,6000.0
2025-11-01,32373.106147839506,16683.934562801696,477.02192500000905,2545.1961539833696,7119.18819567902,6000.0,6000.0
2025-11-02,72130.00506987312,44757.93829641394,1104.1994736805623,6650.437822133717,198.42912500001236,6000.0,6000.0
2025-11-03,77069.50119020834,47246.9021134675,242.66282544445062,1692.815870300471,3685.0539427297763,6000.0,6000.0
2025-11-04,70777.66203415638,43727.61026947112,1301.810092527789,8930.92456913004,355.8192997428049,6000.0,6000.0
2025-11-05,79501.08695262345,49164.39594605501,174.92472922222896,1220.2749110542547,5809.96094722223,6000.0,6000.0
2025-11-06,74451.84634502744,45812.385188163724,1493.0928770277858,9059.20466094499,265.9173777777878,6000.0,6000.0
2025-11-07,33444.86952839506,17113.67587331944,780.1880833333435,5038.2904348667125,7497.783102674905,6000.0,6000.0
2025-11-08,33264.6443271262,17156.19821264793,500.8584444444508,2854.3587498472516,6711.518931858718,6000.0,6000.0
2025-11-09,76544.46760845355,47426.67214800614,738.2805760603646,5143.1989804474315,1656.8603198731257,6000.0,6000.0
2025-11-10,77841.08044386283,48490.847935355676,603.9548639027947,3868.9835367483747,163.58043472223898,6000.0,6000.0
2025-11-11,79654.06143461935,49828.65267449867,193.77356666667788,1351.7644010667188,4318.641633281906,6000.0,6000.0
2025-11-12,75681.01212330555,46849.96755985539,694.8772947639002,4816.894548272953,953.154755555569,6000.0,6000.0
2025-11-13,73876.64826707818,46025.57155507855,2734.085790291673,18575.121476805656,367.3134905692849,6000.0,6000.0
2025-11-14,33572.89908600823,17581.394448557436,564.9356666666786,3518.9498808722687,3212.0174751028894,6000.0,6000.0
2025-11-15,35994.267813940336,18702.7072177271,165.19728333334055,993.0646838500269,4537.033370318943,6000.0,6000.0
2025-11-16,76945.77786961591,47861.01685219673,1953.3981126944573,13329.078925219506,198.22635555556928,6000.0,6000.0
2025-11-17,72588.79780658436,45142.56079394804,3910.6351123750114,25957.469304471633,11.389173611123951,6000.0,6000.0
2025-11-18,77259.95890572874,47928.347684164764,2021.8234507083391,13329.12213965907,110.54150694445507,6000.0,6000.0
2025-11-19,76829.93547968107,47626.26339622642,2896.3921502500107,17733.567314538457,28.618029166678213,6000.0,6000.0
2025-11-20,76357.71481683814,47368.790971802286,2750.1147837222293,18690.468784619217,47.036926388899,6000.0,6000.0
2025-11-21,34627.69987187929,17975.50509106043,661.2704277777834,3772.571526963903,2980.6798661179773,6000.0,6000.0
2025-11-22,37387.05693199589,19317.304830963498,451.3496777777906,2697.459286047285,4122.420837757216,6000.0,6000.0
2025-11-23,76643.95865665295,47688.390137508904,2816.3593357916784,16915.548921480295,0.011916666676094811,6000.0,6000.0
2025-11-24,75867.61217321672,47228.83822904364,2417.151284583343,16436.567790906076,4.604513888897891,6000.0,6000.0
2025-11-25,86880.09034999998,54741.16432961014,62.248266444452355,434.2439067164818,6585.054674262697,6000.0,6000.0
2025-11-26,81957.74553648834,51153.68735051887,436.8538191111239,3044.437747835832,1070.8581252743597,6000.0,6000.0
2025-11-27,78988.85280415227,49278.72373824929,1379.974676055569,9475.367979815082,183.09817361111982,6000.0,6000.0
2025-11-28,35603.40880142318,18648.16428778172,540.2376736111199,3366.7819531611476,1671.6839842935633,6000.0,6000.0
2025-11-29,43792.54278914609,22326.262405566602,210.7339403462027,1150.8555568779893,5613.318773096716,6000.0,6000.0
2025-11-30,82767.72886129972,51683.76181766098,2218.701412375014,15102.135628877038,363.88062083334523,6000.0,6000.0
2025-12-01,93601.94207935529,59788.7523022871,216.0089457777869,1506.8784057458206,3026.6652067729874,6000.0,6000.0
2025-12-02,96937.16844657063,61844.205487029656,246.19451177778728,1717.2061966527974,3889.3585910322427,6000.0,6000.0
2025-12-03,86255.52892861798,54214.7315751415,5058.0798867500125,34032.67935231839,80.20450279493436,6000.0,6000.0
2025-12-04,94634.67931666666,60634.53503971749,667.0349820000073,3252.5851125528675,3938.715865809335,6000.0,6000.0
2025-12-05,45718.081816666665,23469.88728150903,783.5375666666729,5081.021359516678,1252.0288283264822,6000.0,6000.0
2025-12-06,48910.454783333334,25281.37853501417,277.8558000000079,1698.532505400037,1652.6530531550222,6000.0,6000.0
2025-12-07,96750.6929471022,61823.464178897346,175.93510477778736,1227.3232909298217,4730.482230315508,6000.0,6000.0
2025-12-08,95576.04008515089,60898.33929798852,449.7778212935611,3137.6500813438606,3693.316032218801,6000.0,6000.0
2025-12-09,94978.09605330933,60768.870684513386,447.18391911112116,3119.5550197191524,3426.39702671469,6000.0,6000.0
2025-12-10,90857.81805,57567.314411031664,2029.4779900694598,12889.593073652979,26.314772222237693,6000.0,6000.0
2025-12-11,93570.23969651919,59546.935926775484,142.25396238889672,992.3636416249276,3221.757131910158,6000.0,6000.0
2025-12-12,47101.63351666667,24051.92550249778,906.7524013333414,5908.625510718035,323.2642452675036,6000.0,6000.0
2025-12-13,48199.653183333336,24810.85419160903,955.0194711666727,6249.940523983612,1565.7160072016552,6000.0,6000.0
2025-12-14,89832.93293067558,56942.28800436022,3377.3893364027854,21475.43251714985,12.200787722918122,6000.0,6000.0
2025-12-15,89522.8056516461,56569.03039660004,4251.724254166678,26487.483437600054,22.330845781901846,6000.0,6000.0
2025-12-16,94898.35028813443,60824.8135016216,132.95932600000754,927.5242581760297,989.0276717421234,6000.0,6000.0
2025-12-17,95429.29228333333,60796.94781413889,311.8368283333415,2175.3737144533698,3032.077105624153,6000.0,6000.0
2025-12-18,90853.93034434156,57877.384553313146,1226.8111656388994,8443.479674876537,111.33068760289055,6000.0,6000.0
2025-12-19,44610.57236666666,23278.33990034,1895.769652402786,12589.527664765308,0.005066666677150167,6000.0,6000.0
2025-12-20,47394.78372813786,24582.710498790293,78.02572494445036,469.0821047104179,609.8084517661246,6000.0,6000.0
2025-12-21,93633.20679999999,59654.861496120284,436.50289766667504,3045.044214122706,390.53321342593534,6000.0,6000.0
2025-12-22,92043.5812175583,58867.979922440645,1438.2680690833472,9870.251741874274,72.50100591565005,6000.0,6000.0
2025-12-23,93570.8853,59619.07979645848,358.81208702778923,2503.0731191058326,2085.465429612492,6000.0,6000.0
2025-12-24,92557.20212714335,59326.71972893312,92.94895448612375,648.411906495158,120.71015298355083,6000.0,6000.0
2025-12-25,89044.91020061728,56534.06282509681,3111.1431153889,20870.62181873239,59.93029393004941,6000.0,6000.0
2025-12-26,44851.82129768518,23080.973810117284,1908.805508730465,12358.84161946076,3.190444444457956,6000.0,6000.0
2025-12-27,46551.439296227705,24002.76294139413,709.8773677484727,4562.831912879972,0.005800000010837358,6000.0,6000.0
2025-12-28,91362.98428333332,58169.429827516105,306.2937905000065,2136.7054825280197,254.27569531893545,6000.0,6000.0
2025-12-29,90482.26052426269,57135.84788520381,1648.5689703750163,11179.808207775084,69.10783940330693,6000.0,6000.0
2025-12-30,91391.93632626886,58033.70438259568,501.5930490694537,2530.257653592391,1038.719990363519,6000.0,6000.0
2025-12-31,93651.97953899176,59574.83060789504,650.5681025000081,4538.363083040041,975.5851980452762,6000.0,6000.0
