日期,计划购电费/元,买入/元,偏差费/元,紧急购电费/元,总费用/元,紧急购电量/kWh,调整量/kWh
2025-08-25,62665.95884090007,54903.733772754014,4335.940439141457,7.185943129428552e-11,59239.674211895544,1.7179146993839822e-11,12446.52807128387
2025-08-26,53311.01076248202,53105.66461139788,662.6942100847634,48.074791304446116,53816.43361278709,5.700793466678638,2254.4034329516476
2025-08-27,54458.32852106172,55799.3871676911,1222.8839867710226,113.57649488004752,57135.84764934217,14.042593333343122,4163.691819986075
2025-08-28,51900.96382022203,55121.48072483328,1617.201006245427,788.0360840378296,57526.717815116535,95.12447193334681,4051.794507785082
2025-08-29,23613.9290607222,23391.416044869788,263.34279773438277,2.7720563622324336e-11,23654.7588426042,7.400302592941443e-12,677.8353799166657
2025-08-30,25930.598460537192,25950.376666115008,221.64140206808958,4.055124191992832e-11,26172.018068183137,1.0170975173195984e-11,523.0367477630575
2025-08-31,49943.51752899029,49459.671858125854,756.4994179173833,506.77209441534245,50722.943370458575,61.1778044000108,2050.9995632941846
2025-09-01,52068.99159604238,48181.11218509743,2313.9286299789674,6.501373661649267e-11,50495.04081507646,1.7671197838353692e-11,8870.089337696976
2025-09-02,44842.66188523818,45430.58842412482,950.4099241246145,4.5302515516709717e-11,46380.99834824948,1.3553602684623911e-11,3885.9012631694104
2025-09-03,46916.47795923608,45345.01047710686,1284.78056004653,4.6530864494798156e-11,46629.79103715343,1.3571366253017914e-11,5149.641315620576
2025-09-04,46946.873914625045,44990.44740430311,1129.4511165791528,6.059116941514731e-11,46119.89852088232,1.802291649255494e-11,4531.931278949891
2025-09-05,18489.276970313433,18075.118383383582,277.52881738232475,3.960886374443363e-11,18352.647200765947,1.2818190953112207e-11,808.8137222444436
2025-09-06,21546.601064999733,21389.94427497186,168.74768097960344,4.214742688191109e-11,21558.691955951504,1.4338752407638822e-11,468.54598522222096
2025-09-07,44138.40169661993,44880.768933238964,899.1980591053649,5.7342020909345596e-11,45779.96699234439,1.2917666936118621e-11,3410.976262610973
2025-09-08,38973.83576711385,39153.58031187352,1536.119870482286,8.357695580052395e-11,40689.70018235589,2.3997248632667834e-11,4845.379505527453
2025-09-09,41279.4372420186,42228.188842494485,868.0906000965098,4.584389579065373e-11,43096.27944259104,1.3221868044865914e-11,3353.8622646944395
2025-09-10,46704.10579308665,46110.458350316425,1439.13431953383,1550.4782996167194,49100.07096946697,296.37601666667956,4419.5861272432785
2025-09-11,43026.728103068905,39212.777727143446,1962.3947467703329,4.778847717545888e-11,41175.17247391383,1.439737218333903e-11,8265.89233837017
2025-09-12,16492.024049736472,16589.31536058551,48.645655424518104,2.6712034362219588e-11,16637.961016010056,8.94040397270146e-12,125.68543133333355
2025-09-13,17349.73343503235,17451.56341686822,50.914990917934404,4.032227640671238e-11,17502.478407786195,1.2181144981582293e-11,105.37611708277714
2025-09-14,44073.60452620071,40552.202788995455,1774.651886818266,23.455890000047773,42350.31056581377,3.555000000012658,5648.137802075719
2025-09-15,38263.41256822301,38586.602967226485,255.44954797955745,7.876615533378409,38849.92913073942,1.1717666666799342,607.6157892259247
2025-09-16,44574.80690947149,41246.63158802966,1891.3716374326527,88.18761655006413,43226.19084201238,13.092750000016517,6395.299969482585
2025-09-17,43908.57159838165,42599.062546285466,660.0401558666333,6.556572013094452e-11,43259.102702152166,1.5231260697134985e-11,1642.6553402122686
2025-09-18,39215.59790353256,41046.14809923957,915.2750978535021,6.406172592399173e-11,41961.423197093136,1.6760370868951213e-11,3851.568277872238
2025-09-19,14999.500525031093,15094.200304849583,222.85356436297604,2.9160654779758486e-11,15317.053869212588,1.0206058220774139e-11,499.80018355055773
2025-09-20,17240.855141441683,17251.49213206018,308.3394866827762,306.91285895107615,17866.744477694032,105.87879722867586,720.7982644499418
2025-09-21,42372.24652348421,41233.95174712219,594.6121532288546,58.02559500004783,41886.589495351094,8.445000000013117,2504.919307191358
2025-09-22,45243.17610481756,41800.648871586964,2069.877747426581,9.85869834657649e-11,43870.526619013646,2.5517365997984598e-11,6118.816061537804
2025-09-23,44870.504816055865,43433.07772476725,771.5568495001176,51.589062500054425,44256.22363676743,7.458333333347667,2165.376692099554
2025-09-24,40509.67383775291,42556.7513682647,1023.5387652558957,7.00009495924192e-11,43580.29013352066,1.954147954563723e-11,3721.979200387204
2025-09-25,42894.844396226355,43037.66551874265,536.9410934412372,217.35929008338317,43791.96590226727,31.886366666679965,2035.030581815706
2025-09-26,15235.269989170338,14691.781361050045,271.744314060147,4.3685690113981494e-11,14963.525675110235,1.3054488046115864e-11,835.4564975802245
2025-09-27,17364.39314335031,17704.61193664784,170.10939664876673,446.57745140630624,18321.298784702914,124.55680706601024,399.60800227922186
2025-09-28,41426.8779665497,42987.80937915787,780.4657063040829,40.071914166719466,43808.34699962867,5.868333333347144,2399.878874928881
2025-09-29,46454.946610297,44494.42452201625,980.2610441403726,1695.4349787477292,47170.12054490435,338.61962031334303,2695.713558675513
2025-09-30,47081.509312807146,47968.52100671685,449.7905661788502,316.6485898051869,48734.96016270089,53.665803405568184,1527.5539693238422
2025-10-01,41243.90528153669,39931.28747527591,695.5159709421143,5.1439925430329935e-11,40626.80344621807,1.5440093648066977e-11,3273.9479646870404
2025-10-02,41846.08177467645,37279.92554520728,2283.078114734589,4.589807023336334e-11,39563.00365994192,1.3657519559728826e-11,7955.024728203222
2025-10-03,13048.798255250469,13190.077765633803,70.63975519166762,3.098066869711147e-11,13260.717520825501,9.867662242868391e-12,206.93323825000178
2025-10-04,16393.388884389045,16099.208781440737,147.09005147415397,2.4443850943356434e-11,16246.298832914914,8.902212300654355e-12,404.8695092500013
2025-10-05,42073.48055940044,38283.867805663904,2023.468610095188,5.556339788270748e-11,40307.33641575915,1.6010304193514457e-11,7832.325572641701
2025-10-06,39634.500758112015,40664.09667030962,514.7979560988017,4.332258773942498e-11,41178.894626408466,1.1857625992206522e-11,2225.2989226694026
2025-10-07,41010.075832537535,41586.800350122765,504.21804484156934,4.5395868841779936e-11,42091.018394964376,1.362021606610142e-11,1511.3078151090003
2025-10-08,38394.888746499964,38375.262089289565,207.2598307305551,5.183845708245372e-11,38582.52192002017,1.567235230481856e-11,524.114389870402
2025-10-09,39963.0205877284,35761.31992088017,2415.50869620602,55.62116388957142,38232.44978097576,10.847618506018225,7930.789162361644
2025-10-10,13825.414530701648,13966.780390595191,360.4306920477031,3.032621620491227e-11,14327.211082642925,1.0169642905566434e-11,858.8999510231163
2025-10-11,15179.91479469744,15234.903843859272,110.92699526298406,3.571275719593814e-11,15345.830839122293,1.1539214028744027e-11,269.66239363888747
2025-10-12,38668.73200975386,38082.951186212704,670.4542011450214,105.12059016675323,38858.525977524485,20.929933333356825,2396.4499616955227
2025-10-13,42922.09100976447,40644.4160532597,1464.8603545794635,8.039599985742993e-11,42109.27640783924,1.9308554755070872e-11,5231.162480692784
2025-10-14,42596.027253306725,41261.91231732772,1086.2861810094903,1502.459211937179,43850.65771027439,291.6523189120132,4209.795836979495
2025-10-15,43069.540064195564,40840.856637376564,1352.957887322852,5.96022176058142e-11,42193.814524699475,1.6008971925884907e-11,3885.2554937669042
2025-10-16,40959.80789960282,41220.129901423046,1080.2837180507902,6.145242836819165e-11,42300.4136194739,1.566791141272006e-11,2339.570037585371
2025-10-17,12630.459921341215,13212.06093382769,290.8005062432379,19.01920056736423,13521.880640638292,9.821430708676672,769.3300887111109
2025-10-18,15623.72686351717,15602.735089571317,438.12723786866945,3.8775975097493656e-11,16040.862327440025,1.3602896586917268e-11,1150.6945933444413
2025-10-19,42151.30916805014,41651.755489593066,922.2456051615615,5.3855747861319975e-11,42574.001094754676,1.2324363751758938e-11,2112.892698383769
2025-10-20,47933.17092500097,45555.207467490225,1265.7623777095944,428.45902313116255,47249.42886833098,83.25126327584712,2926.032073301717
2025-10-21,46919.84611132899,46109.096723600516,951.057531063814,6.676173391895189e-11,47060.1542546644,1.6855850049068977e-11,2204.075267535792
2025-10-22,45167.29085109683,45129.31393609948,146.93984429780426,6.871148244824708e-11,45276.253780397354,1.9573342946443972e-11,339.72393341983906
2025-10-23,47591.61699696824,41284.009654908936,3554.9715434230015,5.326582405706936e-11,44838.98119833199,1.3968881606984951e-11,10753.945003374707
2025-10-24,14993.069200502654,15353.586057216027,180.25842835668573,180.11085976983068,15713.955345342545,44.6359600000111,400.36491865138754
2025-10-25,14568.71116760831,14789.473119049144,133.4332682320147,53.593599818205476,14976.499987099363,13.40422233334641,298.9267501291087
2025-10-26,45631.60816901534,42708.57702775003,1836.8078903214637,7.196954365795705e-11,44545.38491807156,2.0327739491676766e-11,4861.202437243693
2025-10-27,44030.23228420659,45015.70578866778,1024.2944084534222,103.66090000006609,46143.66109712127,19.744933333349774,3539.297394606052
2025-10-28,44410.14042652007,46040.62064789487,829.6349616449747,6.75230055202647e-11,46870.25560953991,1.5250745111217157e-11,2327.337139527267
2025-10-29,50148.3748902273,49789.524865487925,469.03541966282745,7.517160471870454e-11,50258.56028515082,1.942446203884174e-11,1178.3124777439812
2025-10-30,43082.328005489326,43466.62888831164,1057.4848381066909,18.132688166748515,44542.24641458508,3.6418333333545023,2755.988382131886
2025-10-31,14967.857766647972,14807.601744987363,238.68583244345857,3.9841052679179255e-11,15046.287577430861,1.3919088104330513e-11,672.1369827087773
2025-11-01,16008.78885625373,16096.570434791734,74.37608379250234,4.4700160017896453e-11,16170.946518584282,1.3507417406799505e-11,172.33452430055564
2025-11-02,47445.073678469664,47652.15733043439,1049.8604865902244,48.3479379597054,48750.36575498432,7.576859106681532,2685.5314975731435
2025-11-03,51261.226611191676,49040.397988734265,1273.456974339773,7.596910273077741e-11,50313.85496307411,2.0834778347023075e-11,3187.0885128718037
2025-11-04,46701.91859717381,46841.987494690344,737.2402468411852,448.88749776271015,48028.11523929424,73.77653700001346,2200.597254015912
2025-11-05,52720.0587004253,49339.53269243898,1905.9262276651739,7.724197681469035e-11,51245.45892010423,1.6965984173111792e-11,4909.974261809813
2025-11-06,49023.427010531625,49934.98758081639,479.3992621057197,1229.180566261584,51643.56740918369,237.31891021289943,1253.9652705381354
2025-11-07,15195.798208766057,15557.467942424932,180.83486682943703,4.2902158325919256e-11,15738.302809254412,1.488548173611548e-11,430.9916241166659
2025-11-08,15995.152167003316,16127.74476133246,66.29629716457217,3.516005375736598e-11,16194.041058497067,1.2241319069516976e-11,174.580443152891
2025-11-09,49573.59058601127,49266.876682278395,941.3438176702848,168.4281019349482,50376.64860188363,34.02653361001831,2180.207889671676
2025-11-10,53654.41280662618,53826.94738266546,1158.459573790175,6.698729820842077e-11,54985.4069564557,1.621830447717798e-11,2899.805800851019
2025-11-11,53618.45575769669,50956.03478037367,1355.0918680838488,10.46965500004945,52321.596303457576,2.051666666679763,3067.4102595282557
2025-11-12,53628.69448142189,53238.22562954881,1174.5932308466863,60.57968666675001,54473.39854706225,11.773333333352777,3083.9601380867916
2025-11-13,48146.148425108,49288.38656487169,1617.341883153272,9.843256187913597e-11,50905.72844802506,2.369748841601904e-11,3778.2335320705424
2025-11-14,16422.928138220348,16619.21917791199,98.14551984582155,6.552861520070508e-11,16717.364697757876,1.9941825968317062e-11,232.52458855394062
2025-11-15,16313.439841957275,16120.35824805211,142.08335164659974,110.21129204857976,16372.65289174729,21.17504006668235,482.32109200733083
2025-11-16,51919.05746103235,53149.9250527147,1108.0777347303856,13.896888366742994,54271.89967581183,2.740733333349361,2719.703408073693
2025-11-17,51021.63904471655,53153.879576684754,1232.9097557614487,5.566253058475467e-11,54386.789332446264,1.2757794820572599e-11,3230.5060705426713
2025-11-18,54424.874455611774,54901.507946191065,285.93783641555433,7.880526142756138e-11,55187.4457826067,1.8209878049901818e-11,631.5805090652464
2025-11-19,53505.58748295331,55728.12818845469,1674.4008027428144,7.028182500066189,57409.55717369757,1.3850000000161837,4038.8107827483486
2025-11-20,52503.89701962049,53453.444393413345,1148.7202337243216,6.27492979798916e-11,54602.16462713773,1.5692780408471663e-11,2718.703419887805
2025-11-21,15856.237279656132,16199.529835340138,171.64627784200138,3.648286384105859e-11,16371.176113182175,1.1434853064429262e-11,481.25161480933104
2025-11-22,17571.91583663095,17564.291272114955,278.4039878913552,4.128408837011932e-11,17842.69526000635,1.3383072428041487e-11,1342.418245860501
2025-11-23,53965.60315546354,55096.562747853386,1188.1864349149864,5.4385781989019217e-11,56284.74918276842,1.3199441539768486e-11,2935.588395370746
2025-11-24,51947.1708987381,52366.28205968412,1039.8895431283277,99.52995900006037,53505.70156181251,18.839666666681822,2697.816097736421
2025-11-25,60905.839630608185,56761.74521640847,2072.047207099856,5.514319534327683e-11,58833.792423508385,1.3316459046563978e-11,5087.378971235
2025-11-26,56974.3634832291,56612.305797710826,1144.8310799541302,177.73418883340304,57934.87106649836,32.99316666668345,2689.993690946005
2025-11-27,54915.30626995226,55185.69210999798,1249.575769126154,8.826031194786308e-11,56435.26787912422,2.1794122062601673e-11,3174.4833152989463
2025-11-28,15765.549330393573,15879.45906981813,56.95486971227778,429.55002227935046,16365.963961809757,85.71286486668211,129.89114374499962
2025-11-29,19421.36478893422,18193.205991671035,614.079398631596,5.671500916126781e-11,18807.285390302688,1.7205736835279595e-11,3121.390292276068
2025-11-30,59291.32031127197,60427.02420934375,1166.1478582971042,32.5180065834174,61625.690074224265,6.062833333351756,2578.155379294239
2025-12-01,63124.34298354231,64832.152444210085,1241.432316227615,13833.907497182627,79907.49225762032,2047.579042022461,2195.0354436875523
2025-12-02,66962.25193038849,68503.65133112163,2039.5829559306062,16484.925750904018,87028.16003795624,2398.603948712682,3974.1366389908744
2025-12-03,62994.30838286529,70231.28239560837,3624.6322733089823,6417.669906026993,80273.58457494434,952.5471080917439,7441.49147447392
2025-12-04,61862.23861663652,63048.290119032536,2228.4159151823765,15309.77325423487,80586.47928844979,2261.776843800909,4326.794857997574
2025-12-05,20104.798488155266,22771.801581734137,1402.913411438697,7151.316688694043,31326.031681866876,1405.74597226668,4109.889225256429
2025-12-06,24553.46004402808,24802.58170382125,365.9172470901818,4.835731015617739e-11,25168.498950911482,1.4803269721141987e-11,1069.2708125850395
2025-12-07,64656.86001388213,66309.08191850709,1942.4934192559094,13689.255408582336,81940.83074634534,1996.3539001051781,3830.782385574299
2025-12-08,65355.00711297826,68509.74006831012,1703.2665178207044,11228.128864116865,81441.13545024769,1629.686429791738,3068.480089240583
2025-12-09,70742.77290657314,69477.79353272739,1260.2674883368986,705.3839956935116,71443.4450167578,95.69402278891248,2596.165945225833
2025-12-10,68822.7522887531,69834.75031302075,785.313096977786,7.454390393846212e-11,70620.0634099986,1.518118963872439e-11,1620.996808703836
2025-12-11,70006.12079696973,67082.66269120472,1463.6410110509592,5.1254180455373435e-11,68546.30370225574,1.106892355551281e-11,3368.2122356337413
2025-12-12,23247.002408039196,23632.289191653843,694.6595014797174,4.411116183433705e-11,24326.948693133603,1.2262191262379929e-11,2411.148821732142
2025-12-13,23747.29828440949,23602.24227514639,403.812831255299,5.249822976338692e-11,24006.055106401738,1.7335466395707044e-11,1418.6517480369657
2025-12-14,69719.96688988141,72008.48155238217,1144.2573312503869,7.091474529818952e-11,73152.73888363263,1.3668843834580002e-11,2510.481540287724
2025-12-15,69317.68122385643,71846.26477415243,1264.2917751480006,7.184274522509247e-11,73110.5565493005,1.6841819605595276e-11,2539.845943083425
2025-12-16,74205.66326199149,72793.13528821565,738.5131190278331,6.344499325905417e-11,73531.64840724354,1.4573675599649505e-11,1544.3930655926881
2025-12-17,73169.97619645775,70221.74505335905,1511.030538430557,9.287967017712616e-11,71732.77559178969,1.8562928971732617e-11,3228.5777012386843
2025-12-18,66331.23409022708,66995.7616005084,332.2637551406637,8.34994624554497e-11,67328.02535564915,1.827976658930197e-11,756.7829520229744
2025-12-19,22645.546174069917,23324.100324400883,638.510036469771,6.603656001191726e-11,23962.61036087072,1.941842520114534e-11,2034.4436715992786
2025-12-20,23036.446497574314,22390.624096604035,467.5136018513765,4.743414194763318e-11,22858.13769845546,1.390532133882516e-11,1648.9905966777733
2025-12-21,70808.55312595433,70812.35152424703,442.48508115023134,89.93924362457949,71344.77584902184,12.790904305570557,999.3796388582477
2025-12-22,71587.44966092381,71872.41616029441,313.07095313919234,202.45118597585594,72387.93829940945,42.44695315001669,707.1069896520203
2025-12-23,72677.30003413101,70327.21490445215,1217.2047394591182,8.940062273810057e-11,71544.41964391136,1.8571755244778387e-11,2600.249245865599
2025-12-24,70995.14334208668,69966.51999384581,724.348680877624,83.25194790384654,70774.12062262728,10.777746726964121,1530.8190839081121
2025-12-25,67380.8112851335,68759.13557865602,689.16214676126,9.01451002732756e-11,69448.29772541736,1.7719825606832273e-11,1571.3396942543925
2025-12-26,22128.4144199519,22785.068206091324,328.3268930697146,4.58711753026364e-11,23113.395099161087,1.2915002400859521e-11,888.6761039264561
2025-12-27,22534.401267743808,22814.37063175622,320.6916693806902,5.873068720241291e-11,23135.062301136968,1.624789192078424e-11,982.30665775564
2025-12-28,70114.87178338764,68923.66215462869,892.80811356206,7.853989530959283e-11,69816.47026819082,1.860633869199546e-11,1701.6147227342194
2025-12-29,69146.53802775155,69945.03278896862,808.7001222400673,7.196086737604191e-11,70753.73291120876,1.4880263687899742e-11,1839.7108060075439
2025-12-30,69659.14366208065,68762.3583571277,843.6889858064335,5.2695006469427604e-11,69606.0473429342,1.5621060001080878e-11,1728.645782816531
2025-12-31,70636.87110155073,70393.88508518612,234.20010626521304,6.434247890041434e-11,70628.08519145139,1.34754429836903e-11,602.3318858262579
